X,Y,Z (Existing)
54.54545454545455,0.0,9.734254963843547
55.55555555555556,0.0,9.332241860097536
56.56565656565657,0.0,9.168259981702958
57.57575757575758,0.0,8.759867285852762
58.58585858585859,0.0,8.452829550718988
59.5959595959596,0.0,8.033553288950284
60.60606060606061,0.0,7.71073403161465
61.61616161616162,0.0,7.451196789321711
62.62626262626263,0.0,7.2556244622593375
63.63636363636364,0.0,7.078247598050669
64.64646464646465,0.0,7.115702929641883
65.65656565656566,0.0,7.069393192005596
66.66666666666667,0.0,7.111761088514248
67.67676767676768,0.0,7.078482456388883
68.68686868686869,0.0,7.22891718305345
69.6969696969697,0.0,7.379070431066411
70.70707070707071,0.0,7.421667144584492
71.71717171717172,0.0,7.31329263907692
72.72727272727273,0.0,7.560251121426358
73.73737373737374,0.0,7.7005906754355955
74.74747474747475,0.0,7.845829749509618
75.75757575757576,0.0,7.889740676737349
76.76767676767678,0.0,8.17500061324674
77.77777777777779,0.0,8.502585980558324
78.7878787878788,0.0,8.657544950064459
79.7979797979798,0.0,8.579239764612288
80.80808080808082,0.0,8.453751740519918
81.81818181818183,0.0,8.766941099679546
82.82828282828284,0.0,9.013401758259171
83.83838383838385,0.0,9.039209652871504
84.84848484848486,0.0,9.075356245293003
85.85858585858587,0.0,9.008247749453158
86.86868686868688,0.0,9.00903741856333
87.87878787878789,0.0,9.056348251196908
88.8888888888889,0.0,9.204291497285944
89.89898989898991,0.0,9.05142076159019
90.90909090909092,0.0,9.09221046349699
91.91919191919193,0.0,9.001734613074419
92.92929292929294,0.0,8.928461583451902
93.93939393939395,0.0,8.823718455300048
94.94949494949496,0.0,8.62796707010282
95.95959595959597,0.0,8.4039241187007
96.96969696969697,0.0,8.20855973933343
97.97979797979798,0.0,8.03120810390288
98.98989898989899,0.0,7.947750616535266
100.0,0.0,7.926634927109404
0.0,2.525252525252525,9.140604252110485
1.0101010101010102,2.525252525252525,9.077099078279138
2.0202020202020203,2.525252525252525,8.905554710857833
3.0303030303030303,2.525252525252525,9.131873989600475
4.040404040404041,2.525252525252525,9.575102493517592
5.050505050505051,2.525252525252525,9.434779387982735
6.0606060606060606,2.525252525252525,9.201093247317736
7.070707070707071,2.525252525252525,9.208458894724002
8.080808080808081,2.525252525252525,9.477736828812537
9.090909090909092,2.525252525252525,9.46020718185466
10.101010101010102,2.525252525252525,9.45769009062999
11.111111111111112,2.525252525252525,9.554980776139898
12.121212121212121,2.525252525252525,9.605245384575138
13.131313131313131,2.525252525252525,9.836363975602556
14.141414141414142,2.525252525252525,9.872285162246524
15.151515151515152,2.525252525252525,10.0150559794116
16.161616161616163,2.525252525252525,9.917620390713896
17.171717171717173,2.525252525252525,10.13694071202379
18.181818181818183,2.525252525252525,10.195714122659034
19.191919191919194,2.525252525252525,10.11894130284898
20.202020202020204,2.525252525252525,10.18429185126678
21.212121212121215,2.525252525252525,10.302822883194715
22.222222222222225,2.525252525252525,10.157138042085618
23.232323232323235,2.525252525252525,10.30423565504389
24.242424242424242,2.525252525252525,10.516357449827149
25.252525252525253,2.525252525252525,10.444833145113016
26.262626262626263,2.525252525252525,10.388298570546482
27.272727272727273,2.525252525252525,10.391221521995211
28.282828282828284,2.525252525252525,10.631238341901113
29.292929292929294,2.525252525252525,10.774489192808375
30.303030303030305,2.525252525252525,10.81731737998921
31.313131313131315,2.525252525252525,10.810596744098222
32.323232323232325,2.525252525252525,10.924772085953368
33.333333333333336,2.525252525252525,10.990473082342007
34.343434343434346,2.525252525252525,11.198038555069456
35.35353535353536,2.525252525252525,11.417630302108662
36.36363636363637,2.525252525252525,11.383602806695029
37.37373737373738,2.525252525252525,11.594587936583029
38.38383838383839,2.525252525252525,11.902741144911191
39.3939393939394,2.525252525252525,12.09891801917649
40.40404040404041,2.525252525252525,12.262498812203406
41.41414141414142,2.525252525252525,12.426114353592752
42.42424242424243,2.525252525252525,12.27584410365457
43.43434343434344,2.525252525252525,12.211791741094276
44.44444444444445,2.525252525252525,12.240069219486212
45.45454545454546,2.525252525252525,12.291798889194435
46.46464646464647,2.525252525252525,12.126564148565382
47.47474747474748,2.525252525252525,11.940045782006417
48.484848484848484,2.525252525252525,11.637733624831956
49.494949494949495,2.525252525252525,11.635277642105606
50.505050505050505,2.525252525252525,11.219961163127511
51.515151515151516,2.525252525252525,10.685840854066232
52.525252525252526,2.525252525252525,10.41818502640119
53.535353535353536,2.525252525252525,10.08193426245836
54.54545454545455,2.525252525252525,9.744217710128682
55.55555555555556,2.525252525252525,9.406438358088806
56.56565656565657,2.525252525252525,9.189652035488844
57.57575757575758,2.525252525252525,8.748462876562463
58.58585858585859,2.525252525252525,8.474962029677128
59.5959595959596,2.525252525252525,8.164022326452818
60.60606060606061,2.525252525252525,7.697302508972588
61.61616161616162,2.525252525252525,7.45528582936537
62.62626262626263,2.525252525252525,7.164241207572595
63.63636363636364,2.525252525252525,7.055025084765984
64.64646464646465,2.525252525252525,7.146469677430699
65.65656565656566,2.525252525252525,7.062299889448175
66.66666666666667,2.525252525252525,7.035378231485359
67.67676767676768,2.525252525252525,7.078128040861367
68.68686868686869,2.525252525252525,7.147185145281224
69.6969696969697,2.525252525252525,7.260780233614782
70.70707070707071,2.525252525252525,7.248365221181745
71.71717171717172,2.525252525252525,7.241939988744624
72.72727272727273,2.525252525252525,7.478542231623304
73.73737373737374,2.525252525252525,7.610841644860407
74.74747474747475,2.525252525252525,7.723625098465467
75.75757575757576,2.525252525252525,7.842440114476493
76.76767676767678,2.525252525252525,8.009519408550473
77.77777777777779,2.525252525252525,8.4676795700535
78.7878787878788,2.525252525252525,8.382221984038967
79.7979797979798,2.525252525252525,8.475183810028405
80.80808080808082,2.525252525252525,8.520737208849948
81.81818181818183,2.525252525252525,8.715730630842916
82.82828282828284,2.525252525252525,8.915308416012854
83.83838383838385,2.525252525252525,8.980632571687693
84.84848484848486,2.525252525252525,8.986134045505022
85.85858585858587,2.525252525252525,9.080379623208907
86.86868686868688,2.525252525252525,9.060666679283434
87.87878787878789,2.525252525252525,9.043867671518113
88.8888888888889,2.525252525252525,9.033841898254899
89.89898989898991,2.525252525252525,8.927220107806182
90.90909090909092,2.525252525252525,8.915365878470489
91.91919191919193,2.525252525252525,9.041132424171739
92.92929292929294,2.525252525252525,8.929140567948274
93.93939393939395,2.525252525252525,8.702838342193276
94.94949494949496,2.525252525252525,8.602789653969014
95.95959595959597,2.525252525252525,8.454618236771326
96.96969696969697,2.525252525252525,8.23009523280291
97.97979797979798,2.525252525252525,8.000248970290345
98.98989898989899,2.525252525252525,8.00070625190122
100.0,2.525252525252525,7.786718590222094
0.0,5.05050505050505,9.127756270131579
1.0101010101010102,5.05050505050505,9.034874245662438
2.0202020202020203,5.05050505050505,8.923751043908002
3.0303030303030303,5.05050505050505,9.212410971538992
4.040404040404041,5.05050505050505,9.638131292912337
5.050505050505051,5.05050505050505,9.39383602740451
6.0606060606060606,5.05050505050505,9.103639260190834
7.070707070707071,5.05050505050505,9.274220674511216
8.080808080808081,5.05050505050505,9.52002853986783
9.090909090909092,5.05050505050505,9.528552697416623
10.101010101010102,5.05050505050505,9.527986075578566
11.111111111111112,5.05050505050505,9.607138373324668
12.121212121212121,5.05050505050505,9.722708059059851
13.131313131313131,5.05050505050505,9.733384412990315
14.141414141414142,5.05050505050505,9.844929823574205
15.151515151515152,5.05050505050505,9.971915211913833
16.161616161616163,5.05050505050505,9.839331974303493
17.171717171717173,5.05050505050505,10.115172337103933
18.181818181818183,5.05050505050505,10.22308860446229
19.191919191919194,5.05050505050505,10.017198625074196
20.202020202020204,5.05050505050505,10.236749739094247
21.212121212121215,5.05050505050505,10.259630242388786
22.222222222222225,5.05050505050505,10.090120066513297
23.232323232323235,5.05050505050505,10.39791841362123
24.242424242424242,5.05050505050505,10.506252187456397
25.252525252525253,5.05050505050505,10.399725795848653
26.262626262626263,5.05050505050505,10.396436298758319
27.272727272727273,5.05050505050505,10.43285718614874
28.282828282828284,5.05050505050505,10.589279318563332
29.292929292929294,5.05050505050505,10.709394272913382
30.303030303030305,5.05050505050505,10.695395237545734
31.313131313131315,5.05050505050505,10.851239868332765
32.323232323232325,5.05050505050505,11.007937149391353
33.333333333333336,5.05050505050505,11.019759678966034
34.343434343434346,5.05050505050505,11.27287390499774
35.35353535353536,5.05050505050505,11.38394566089691
36.36363636363637,5.05050505050505,11.52550459289531
37.37373737373738,5.05050505050505,11.491036428212158
38.38383838383839,5.05050505050505,11.90910496655474
39.3939393939394,5.05050505050505,12.088024802877197
40.40404040404041,5.05050505050505,12.271814060779587
41.41414141414142,5.05050505050505,12.473465301080179
42.42424242424243,5.05050505050505,12.400597515992157
43.43434343434344,5.05050505050505,12.261275739291328
44.44444444444445,5.05050505050505,12.310976040272504
45.45454545454546,5.05050505050505,12.175866626790004
46.46464646464647,5.05050505050505,12.141615975758627
47.47474747474748,5.05050505050505,11.853107438442695
48.484848484848484,5.05050505050505,11.684927080068526
49.494949494949495,5.05050505050505,11.576859845147212
50.505050505050505,5.05050505050505,11.267071855747979
51.515151515151516,5.05050505050505,10.625829951893385
52.525252525252526,5.05050505050505,10.284979616637736
53.535353535353536,5.05050505050505,10.115366126127283
54.54545454545455,5.05050505050505,9.707308894458006
55.55555555555556,5.05050505050505,9.425218591523484
56.56565656565657,5.05050505050505,9.090553856350164
57.57575757575758,5.05050505050505,8.832233832862407
58.58585858585859,5.05050505050505,8.336983012175589
59.5959595959596,5.05050505050505,8.03143898925586
60.60606060606061,5.05050505050505,7.640004719824273
61.61616161616162,5.05050505050505,7.351703733226116
62.62626262626263,5.05050505050505,7.12632596287432
63.63636363636364,5.05050505050505,6.992134315888849
64.64646464646465,5.05050505050505,6.937457281073428
65.65656565656566,5.05050505050505,6.962755067116178
66.66666666666667,5.05050505050505,7.024931895653499
67.67676767676768,5.05050505050505,7.090805053911963
68.68686868686869,5.05050505050505,7.07438669214359
69.6969696969697,5.05050505050505,7.157083141344728
70.70707070707071,5.05050505050505,7.056381295195869
71.71717171717172,5.05050505050505,7.068276884844725
72.72727272727273,5.05050505050505,7.318808399483649
73.73737373737374,5.05050505050505,7.525715762173868
74.74747474747475,5.05050505050505,7.687808147166265
75.75757575757576,5.05050505050505,7.723659469766978
76.76767676767678,5.05050505050505,7.913209916539991
77.77777777777779,5.05050505050505,8.318751884642477
78.7878787878788,5.05050505050505,8.340316225395824
79.7979797979798,5.05050505050505,8.305078366096907
80.80808080808082,5.05050505050505,8.452487850130543
81.81818181818183,5.05050505050505,8.794513238959436
82.82828282828284,5.05050505050505,8.91596416219741
83.83838383838385,5.05050505050505,8.943727735686432
84.84848484848486,5.05050505050505,8.915049446604218
85.85858585858587,5.05050505050505,8.817422426475419
86.86868686868688,5.05050505050505,8.987176315359381
87.87878787878789,5.05050505050505,8.94110065268557
88.8888888888889,5.05050505050505,9.09352980719131
89.89898989898991,5.05050505050505,8.9581777806962
90.90909090909092,5.05050505050505,8.950444906598277
91.91919191919193,5.05050505050505,9.042171338486877
92.92929292929294,5.05050505050505,8.849551351319299
93.93939393939395,5.05050505050505,8.670277308396637
94.94949494949496,5.05050505050505,8.666966887154642
95.95959595959597,5.05050505050505,8.529750576156884
96.96969696969697,5.05050505050505,8.25153723567405
97.97979797979798,5.05050505050505,8.046498377164944
98.98989898989899,5.05050505050505,7.8011500636585644
100.0,5.05050505050505,7.700937410092773
0.0,7.575757575757575,9.06846919276782
1.0101010101010102,7.575757575757575,9.05154741739529
2.0202020202020203,7.575757575757575,9.06233397749301
3.0303030303030303,7.575757575757575,9.280661223736153
4.040404040404041,7.575757575757575,9.488611188493643
5.050505050505051,7.575757575757575,9.312498310169307
6.0606060606060606,7.575757575757575,9.058671037325235
7.070707070707071,7.575757575757575,9.287495159703376
8.080808080808081,7.575757575757575,9.570285417640434
9.090909090909092,7.575757575757575,9.44196046560101
10.101010101010102,7.575757575757575,9.531832177188145
11.111111111111112,7.575757575757575,9.531695091834687
12.121212121212121,7.575757575757575,9.794124080110878
13.131313131313131,7.575757575757575,9.73575531317439
14.141414141414142,7.575757575757575,9.737956768779274
15.151515151515152,7.575757575757575,9.855838893174942
16.161616161616163,7.575757575757575,9.817904859298897
17.171717171717173,7.575757575757575,10.0211943928741
18.181818181818183,7.575757575757575,10.238229343370923
19.191919191919194,7.575757575757575,10.150607163300915
20.202020202020204,7.575757575757575,10.187124461888263
21.212121212121215,7.575757575757575,10.310608021726258
22.222222222222225,7.575757575757575,10.156688858161209
23.232323232323235,7.575757575757575,10.296200820740996
24.242424242424242,7.575757575757575,10.392706395600941
25.252525252525253,7.575757575757575,10.413246219930446
26.262626262626263,7.575757575757575,10.436048285608797
27.272727272727273,7.575757575757575,10.423713192095635
28.282828282828284,7.575757575757575,10.610275677595451
29.292929292929294,7.575757575757575,10.786332656864527
30.303030303030305,7.575757575757575,10.785760669086722
31.313131313131315,7.575757575757575,10.815321440106748
32.323232323232325,7.575757575757575,10.861440824709963
33.333333333333336,7.575757575757575,11.003479176933288
34.343434343434346,7.575757575757575,11.094920188312589
35.35353535353536,7.575757575757575,11.463676084224314
36.36363636363637,7.575757575757575,11.67792217909459
37.37373737373738,7.575757575757575,11.71078745546847
38.38383838383839,7.575757575757575,11.895957434758577
39.3939393939394,7.575757575757575,12.02155022059438
40.40404040404041,7.575757575757575,12.352687431938069
41.41414141414142,7.575757575757575,12.331479597622213
42.42424242424243,7.575757575757575,12.351687308618747
43.43434343434344,7.575757575757575,12.289465322398282
44.44444444444445,7.575757575757575,12.281318073212208
45.45454545454546,7.575757575757575,12.078267678318271
46.46464646464647,7.575757575757575,12.10918539593476
47.47474747474748,7.575757575757575,12.072058554685972
48.484848484848484,7.575757575757575,11.702639058118788
49.494949494949495,7.575757575757575,11.648479107849761
50.505050505050505,7.575757575757575,11.195093372863347
51.515151515151516,7.575757575757575,10.742318906078214
52.525252525252526,7.575757575757575,10.39146917379384
53.535353535353536,7.575757575757575,10.002214647478732
54.54545454545455,7.575757575757575,9.797860889366557
55.55555555555556,7.575757575757575,9.411498446908064
56.56565656565657,7.575757575757575,9.307058728705435
57.57575757575758,7.575757575757575,8.752980748445573
58.58585858585859,7.575757575757575,8.352364485885598
59.5959595959596,7.575757575757575,7.917044621126258
60.60606060606061,7.575757575757575,7.796221167812343
61.61616161616162,7.575757575757575,7.312981750692143
62.62626262626263,7.575757575757575,7.130243315026071
63.63636363636364,7.575757575757575,7.00107822811813
64.64646464646465,7.575757575757575,6.983364188559749
65.65656565656566,7.575757575757575,6.849024655496917
66.66666666666667,7.575757575757575,6.931898222852685
67.67676767676768,7.575757575757575,7.171181504332385
68.68686868686869,7.575757575757575,7.008835206397448
69.6969696969697,7.575757575757575,6.946130527484721
70.70707070707071,7.575757575757575,7.0018805925049215
71.71717171717172,7.575757575757575,7.079447709342416
72.72727272727273,7.575757575757575,7.2067851777892775
73.73737373737374,7.575757575757575,7.575832910920734
74.74747474747475,7.575757575757575,7.606321769778286
75.75757575757576,7.575757575757575,7.75117261031834
76.76767676767678,7.575757575757575,7.86628772754861
77.77777777777779,7.575757575757575,8.093674334248387
78.7878787878788,7.575757575757575,8.326096999377885
79.7979797979798,7.575757575757575,8.243103902482673
80.80808080808082,7.575757575757575,8.343182836639048
81.81818181818183,7.575757575757575,8.699819416055146
82.82828282828284,7.575757575757575,8.851538369943064
83.83838383838385,7.575757575757575,8.99118052980821
84.84848484848486,7.575757575757575,8.8498173089818
85.85858585858587,7.575757575757575,8.828322212509537
86.86868686868688,7.575757575757575,8.876902352457005
87.87878787878789,7.575757575757575,8.892500067024377
88.8888888888889,7.575757575757575,8.961887331155285
89.89898989898991,7.575757575757575,8.993596130475813
90.90909090909092,7.575757575757575,8.9159167444036
91.91919191919193,7.575757575757575,8.955271366825297
92.92929292929294,7.575757575757575,8.844540837581553
93.93939393939395,7.575757575757575,8.5841297491445
94.94949494949496,7.575757575757575,8.652071645402453
95.95959595959597,7.575757575757575,8.45580433106494
96.96969696969697,7.575757575757575,8.263464701437899
97.97979797979798,7.575757575757575,7.962843178674794
98.98989898989899,7.575757575757575,7.83837053393235
100.0,7.575757575757575,7.585211638204769
0.0,10.1010101010101,9.043409641038902
1.0101010101010102,10.1010101010101,9.118434649028874
2.0202020202020203,10.1010101010101,9.065986159953837
3.0303030303030303,10.1010101010101,9.274796522925525
4.040404040404041,10.1010101010101,9.316890639902914
5.050505050505051,10.1010101010101,9.24958753326139
6.0606060606060606,10.1010101010101,9.14002155076263
7.070707070707071,10.1010101010101,9.276566057715177
8.080808080808081,10.1010101010101,9.570857466774074
9.090909090909092,10.1010101010101,9.467536458098486
10.101010101010102,10.1010101010101,9.50651015811736
11.111111111111112,10.1010101010101,9.656090347015448
12.121212121212121,10.1010101010101,9.760627341201037
13.131313131313131,10.1010101010101,9.756578351434428
14.141414141414142,10.1010101010101,9.671717449000607
15.151515151515152,10.1010101010101,9.953300419778166
16.161616161616163,10.1010101010101,9.887886533323103
17.171717171717173,10.1010101010101,9.968848977817649
18.181818181818183,10.1010101010101,10.230263204669463
19.191919191919194,10.1010101010101,10.18103881068678
20.202020202020204,10.1010101010101,10.240917361443097
21.212121212121215,10.1010101010101,10.371460072218682
22.222222222222225,10.1010101010101,10.243754092524654
23.232323232323235,10.1010101010101,10.309615716858579
24.242424242424242,10.1010101010101,10.311510627463287
25.252525252525253,10.1010101010101,10.34853584706597
26.262626262626263,10.1010101010101,10.460835170266986
27.272727272727273,10.1010101010101,10.333905197879258
28.282828282828284,10.1010101010101,10.673997584074858
29.292929292929294,10.1010101010101,10.742267573596685
30.303030303030305,10.1010101010101,10.72988941227165
31.313131313131315,10.1010101010101,10.877296929670367
32.323232323232325,10.1010101010101,10.88868802783257
33.333333333333336,10.1010101010101,10.98508672302204
34.343434343434346,10.1010101010101,11.265382758044662
35.35353535353536,10.1010101010101,11.417236977059737
36.36363636363637,10.1010101010101,11.570644954672426
37.37373737373738,10.1010101010101,11.67590655855563
38.38383838383839,10.1010101010101,11.820358730398041
39.3939393939394,10.1010101010101,12.022587971829159
40.40404040404041,10.1010101010101,12.215004607591855
41.41414141414142,10.1010101010101,12.320042432280324
42.42424242424243,10.1010101010101,12.273297888241643
43.43434343434344,10.1010101010101,12.38154262571139
44.44444444444445,10.1010101010101,12.365527889460855
45.45454545454546,10.1010101010101,12.107539662879525
46.46464646464647,10.1010101010101,12.129712243423619
47.47474747474748,10.1010101010101,12.106232627606012
48.484848484848484,10.1010101010101,11.70581376092361
49.494949494949495,10.1010101010101,11.494541911485515
50.505050505050505,10.1010101010101,11.186564966505678
51.515151515151516,10.1010101010101,10.825177525329234
52.525252525252526,10.1010101010101,10.372720206624932
53.535353535353536,10.1010101010101,9.93113924214033
54.54545454545455,10.1010101010101,9.787232779058856
55.55555555555556,10.1010101010101,9.505175631982235
56.56565656565657,10.1010101010101,9.157333862217953
57.57575757575758,10.1010101010101,8.71539367892378
58.58585858585859,10.1010101010101,8.277794063898519
59.5959595959596,10.1010101010101,7.854292571398211
60.60606060606061,10.1010101010101,7.752945486077215
61.61616161616162,10.1010101010101,7.382831349185128
62.62626262626263,10.1010101010101,7.229337595440612
63.63636363636364,10.1010101010101,6.927097042903507
64.64646464646465,10.1010101010101,6.812816708099779
65.65656565656566,10.1010101010101,6.81533018649363
66.66666666666667,10.1010101010101,6.953809892880528
67.67676767676768,10.1010101010101,7.108473861925409
68.68686868686869,10.1010101010101,6.885307509992285
69.6969696969697,10.1010101010101,6.786324196765548
70.70707070707071,10.1010101010101,6.874393175419795
71.71717171717172,10.1010101010101,6.928249431241406
72.72727272727273,10.1010101010101,7.3367219625908024
73.73737373737374,10.1010101010101,7.529119819528996
74.74747474747475,10.1010101010101,7.561734611246435
75.75757575757576,10.1010101010101,7.713270737684688
76.76767676767678,10.1010101010101,7.803283496675156
77.77777777777779,10.1010101010101,7.990189200717475
78.7878787878788,10.1010101010101,8.20612557361063
79.7979797979798,10.1010101010101,8.171397369694205
80.80808080808082,10.1010101010101,8.402358652502999
81.81818181818183,10.1010101010101,8.75952875664672
82.82828282828284,10.1010101010101,8.796272071924276
83.83838383838385,10.1010101010101,8.832827720126733
84.84848484848486,10.1010101010101,8.731365779828716
85.85858585858587,10.1010101010101,8.838613946720631
86.86868686868688,10.1010101010101,8.95703749337942
87.87878787878789,10.1010101010101,9.039542163821798
88.8888888888889,10.1010101010101,9.073906190208582
89.89898989898991,10.1010101010101,9.010477100201399
90.90909090909092,10.1010101010101,8.97602693041527
91.91919191919193,10.1010101010101,8.92934610834968
92.92929292929294,10.1010101010101,8.908825798684552
93.93939393939395,10.1010101010101,8.528577018815165
94.94949494949496,10.1010101010101,8.570931999862392
95.95959595959597,10.1010101010101,8.491027810387576
96.96969696969697,10.1010101010101,8.270677905837832
97.97979797979798,10.1010101010101,8.049099856724403
98.98989898989899,10.1010101010101,7.74364987597988
100.0,10.1010101010101,7.48746859889553
0.0,12.626262626262626,9.192876815392925
1.0101010101010102,12.626262626262626,9.119401418621539
2.0202020202020203,12.626262626262626,9.057137562971628
3.0303030303030303,12.626262626262626,9.278272687585256
4.040404040404041,12.626262626262626,9.259102252864793
5.050505050505051,12.626262626262626,9.211186258621515
6.0606060606060606,12.626262626262626,9.148154095733767
7.070707070707071,12.626262626262626,9.333270187162555
8.080808080808081,12.626262626262626,9.491189835083844
9.090909090909092,12.626262626262626,9.38352272083836
10.101010101010102,12.626262626262626,9.49131480559127
11.111111111111112,12.626262626262626,9.669999237699004
12.121212121212121,12.626262626262626,9.845920506964362
13.131313131313131,12.626262626262626,9.768569735521332
14.141414141414142,12.626262626262626,9.513963078950457
15.151515151515152,12.626262626262626,9.806103250064815
16.161616161616163,12.626262626262626,10.033136902018846
17.171717171717173,12.626262626262626,10.091848849479835
18.181818181818183,12.626262626262626,10.239206328800943
19.191919191919194,12.626262626262626,10.213938783950786
20.202020202020204,12.626262626262626,10.177509725529113
21.212121212121215,12.626262626262626,10.423256758095356
22.222222222222225,12.626262626262626,10.293938832922542
23.232323232323235,12.626262626262626,10.397494685095783
24.242424242424242,12.626262626262626,10.317668546599235
25.252525252525253,12.626262626262626,10.288489637662394
26.262626262626263,12.626262626262626,10.41090113978112
27.272727272727273,12.626262626262626,10.411205662869907
28.282828282828284,12.626262626262626,10.672821970814228
29.292929292929294,12.626262626262626,10.770902909381505
30.303030303030305,12.626262626262626,10.832515227086185
31.313131313131315,12.626262626262626,10.88088970317993
32.323232323232325,12.626262626262626,10.786938949486675
33.333333333333336,12.626262626262626,11.086895351542449
34.343434343434346,12.626262626262626,11.219175316675248
35.35353535353536,12.626262626262626,11.40746257797734
36.36363636363637,12.626262626262626,11.565794855919052
37.37373737373738,12.626262626262626,11.685823094280426
38.38383838383839,12.626262626262626,11.829809205917272
39.3939393939394,12.626262626262626,11.911830008162955
40.40404040404041,12.626262626262626,12.12599640353189
41.41414141414142,12.626262626262626,12.147841284904587
42.42424242424243,12.626262626262626,12.289233948341597
43.43434343434344,12.626262626262626,12.330887065904353
44.44444444444445,12.626262626262626,12.302029538127526
45.45454545454546,12.626262626262626,12.066196464046643
46.46464646464647,12.626262626262626,12.099468350521008
47.47474747474748,12.626262626262626,12.022832233638004
48.484848484848484,12.626262626262626,11.665344522101728
49.494949494949495,12.626262626262626,11.516258323503164
50.505050505050505,12.626262626262626,11.156897271224466
51.515151515151516,12.626262626262626,10.779768627255075
52.525252525252526,12.626262626262626,10.397708062728604
53.535353535353536,12.626262626262626,9.975227057541996
54.54545454545455,12.626262626262626,9.735231699804464
55.55555555555556,12.626262626262626,9.59387142414087
56.56565656565657,12.626262626262626,9.193215053423433
57.57575757575758,12.626262626262626,8.644364483419722
58.58585858585859,12.626262626262626,8.160839517822813
59.5959595959596,12.626262626262626,7.960995333096478
60.60606060606061,12.626262626262626,7.878085986636032
61.61616161616162,12.626262626262626,7.4815705208956285
62.62626262626263,12.626262626262626,7.101538686895159
63.63636363636364,12.626262626262626,6.909765737902905
64.64646464646465,12.626262626262626,6.716214842698101
65.65656565656566,12.626262626262626,6.738691713031013
66.66666666666667,12.626262626262626,6.882035966981415
67.67676767676768,12.626262626262626,7.0797058780639555
68.68686868686869,12.626262626262626,6.956938953593872
69.6969696969697,12.626262626262626,6.67761377435213
70.70707070707071,12.626262626262626,6.782867187454113
71.71717171717172,12.626262626262626,7.023599436178695
72.72727272727273,12.626262626262626,7.350896708538471
73.73737373737374,12.626262626262626,7.527396941252787
74.74747474747475,12.626262626262626,7.552947104712051
75.75757575757576,12.626262626262626,7.744973996403031
76.76767676767678,12.626262626262626,7.717343771504046
77.77777777777779,12.626262626262626,7.907687013388491
78.7878787878788,12.626262626262626,8.197660989622367
79.7979797979798,12.626262626262626,8.262828710048929
80.80808080808082,12.626262626262626,8.504496168665394
81.81818181818183,12.626262626262626,8.70616112567221
82.82828282828284,12.626262626262626,8.804857250983988
83.83838383838385,12.626262626262626,8.766328607714694
84.84848484848486,12.626262626262626,8.642393335056807
85.85858585858587,12.626262626262626,8.840178225314865
86.86868686868688,12.626262626262626,8.932324726487675
87.87878787878789,12.626262626262626,9.056248872725627
88.8888888888889,12.626262626262626,9.009384084688845
89.89898989898991,12.626262626262626,8.899057801234022
90.90909090909092,12.626262626262626,8.862596890518473
91.91919191919193,12.626262626262626,9.012335688611739
92.92929292929294,12.626262626262626,8.748409030423929
93.93939393939395,12.626262626262626,8.453845010346608
94.94949494949496,12.626262626262626,8.548935867254455
95.95959595959597,12.626262626262626,8.473332975150093
96.96969696969697,12.626262626262626,8.31759706721714
97.97979797979798,12.626262626262626,7.927950331315375
98.98989898989899,12.626262626262626,7.6935974273119365
